,0,1,2,3,4,5,6
183,互联网/AI,后端开发,Golang,golang开发工程师(福利待遇好）,广州·天河区·猎德,IMPLUS,"Golang,Golang服务端开发经验,双休+五险一金,包餐+交通补贴"
184,互联网/AI,后端开发,Golang,后端开发工程师,广州·海珠区·琶洲,北京字节跳动,"Golang,Java,C++,Golang服务端开发经验,计算机相关专业,中大型项目开发经验"
185,互联网/AI,后端开发,Golang,golang后端开发实习生,广州·海珠区·琶洲,圈量科技,"Golang,Java,Gin,Golang服务端开发经验"
186,互联网/AI,后端开发,Golang,高级go开发工程师,广州·海珠区·琶洲,趣杰网络,"Golang,PHP,MySQL"
187,互联网/AI,后端开发,Golang,golang开发工程师,广州·天河区·天河公园,享娱科技,"Golang,Docker,Golang服务端开发经验,k8s"
188,互联网/AI,后端开发,Golang,广告系统研发工程师,广州·天河区·石牌,浩海游,"Golang,Python,Java,MySQL,计算机相关专业,Golang服务端开发经验"
189,互联网/AI,后端开发,Golang,高级golang开发工程师,广州·天河区·小新塘,锦行科技,"Golang,Golang服务端开发经验"
190,互联网/AI,后端开发,Golang,服务端开发工程师,广州·天河区·东圃,东极信息,"Go,PHP"
191,互联网/AI,后端开发,Golang,Golang/Nodejs,广州,纳波网络,"后端开发,HTML5,游戏开发"
192,互联网/AI,后端开发,Golang,Golang开发工程师,广州·天河区·龙口,蓝高信息,后端开发
193,互联网/AI,后端开发,Golang,Rust开发工程师,广州·海珠区·江南大道,比特鹰,"智能合约,Web3,Solidity"
194,互联网/AI,后端开发,Golang,高级服务端开发工程师,广州·海珠区·琶洲,字节跳动,"Golang,Java,计算机相关专业,中大型项目开发经验"
195,互联网/AI,后端开发,Golang,资深后端工程师,广州·海珠区·东晓,赛维森,"Golang,Python,C++"
196,互联网/AI,后端开发,Golang,容器云研发专家,广州·海珠区·琶洲,天翼云,"Golang,Kubernetes,Docker,计算机相关专业,Golang服务端开发经验,系统架构设计经验"
197,互联网/AI,后端开发,Golang,Golang,广州·天河区·广州东站,医键通,"分布式技术,架构师,后端开发,Linux,gRPC"
198,互联网/AI,后端开发,Golang,流程快！hc多！急招字节后端开发工程师,广州·海珠区·琶洲,今日头条,"Golang,Java,Python,Golang服务端开发经验,计算机相关专业"
199,互联网/AI,后端开发,Golang,PaaS后端开发工程师,广州·增城区·新塘广场,纸牌屋科技,"Golang,Python,Golang服务端开发经验,英语读写能力良好,中大型项目开发经验"
200,互联网/AI,后端开发,Golang,Golang,广州·越秀区·五羊新城,安赛瑞,"Socket技术,网络编程,后端开发,Node"
201,互联网/AI,后端开发,Golang,GO 开发工程师,广州·海珠区·工业大道南,云娃科技,Go
202,互联网/AI,后端开发,Golang,高级后端开发,广州·天河区·车陂,三七互娱,"Golang,PHP,计算机相关专业,Golang服务端开发经验,中大型项目开发经验"
203,互联网/AI,后端开发,Golang,后端开发工程师(效率工程)-飞书人力套件,广州·天河区·珠江新城,今日头条,"Java,Python,微服务架构,架构师,Linux,后端开发"
204,互联网/AI,后端开发,Golang,GO开发工程师,广州,河豚,"数据结构,Socket技术,go,golang"
205,互联网/AI,后端开发,Golang,GO语言开发工程师,广州·白云区·罗冲围,华为技术有限公司,"Java,Python,Shell"
206,互联网/AI,后端开发,Golang,Golang开发工程师,广州·黄埔区·科学城,快决测QD,"后端开发,PHP,网络协议,网络编程,微服务架构,Linux,架构师,gRPC"
207,互联网/AI,后端开发,Golang,技术架构师,广州·海珠区·客村,滴普科技,"Linux,golang,kubernetes"
208,互联网/AI,后端开发,Golang,云计算工程师-校招,广州·番禺区·长隆,美的,"Golang,Kubernetes"
209,互联网/AI,后端开发,Golang,Golang,广州·天河区·跑马场,广发证券,"Golang,Java,Golang服务端开发经验,计算机相关专业,中大型项目开发经验,Kubernetes"
210,互联网/AI,后端开发,Node.js,资深后端开发工程师,广州·海珠区·赤岗,小嗨多多,"后端,Java,计算机/软件工程相关专业"
211,互联网/AI,后端开发,Node.js,Node.js开发工程师,广州·越秀区·流花,店客多,"后端开发,JavaScript,Express,Koa,Egg.js"
212,互联网/AI,后端开发,Node.js,软件开发工程师,广州·天河区·小新塘,旷宇,"全栈开发,JavaScript,全栈,HTML,后端开发,网络编程,中级软件工程师,SQL"
213,互联网/AI,后端开发,Node.js,node.js后端_实习,广州·天河区·天河客运站,广州游讯,"Node.js,后端开发,JavaScript"
214,互联网/AI,后端开发,Node.js,node.js后端开发工程师,广州·黄埔区·科学城,云袭科技,"英语读写能力良好,Node.js开发经验,计算机/软件工程相关专业,后端开发"
215,互联网/AI,后端开发,Node.js,Node.JS工程师（外企）,广州·越秀区·东风东,海南钦诚,"Node.js,Java,英语读写能力良好,粤语"
216,互联网/AI,后端开发,Node.js,Node.js开发工程师实习生,广州·黄埔区·科学城,精天科技,"Javascript,后端开发,数据库"
217,互联网/AI,后端开发,Node.js,后端开发工程师（Node.js）,广州·天河区·天河公园,好分数,"Node.js,后端开发,Java,Go,C++,Linux,GIT"
218,互联网/AI,后端开发,Node.js,前端开发,广州·番禺区·长隆,永昇信息科技有限公司,全栈
219,互联网/AI,后端开发,Node.js,【外企远程 核心业务】高级技术专家,广州·越秀区·北京路,捷瑞网络技术,"后端,Node.js,Golang,JavaScript/TypeScript,计算机/软件工程相关专业,Node.js开发经验,服务端开发经验,居家办公"
220,互联网/AI,后端开发,Node.js,Node.js 基础技术 - 蚂蚁体验技术部,广州·海珠区·琶洲,蚂蚁集团,"JavaScript,全栈开发,WEB开发,Egg.js,Node.js,蚂蚁体验技术部"
221,互联网/AI,后端开发,Node.js,全栈工程师,广州·荔湾区·西村西场,Coates,"MySQL,NoSQL,MongoDB,Web端,GIT,计算机软件"
222,互联网/AI,后端开发,Node.js,Node.js后端开发工程师,广州·天河区·五山,雅清达,"后端开发,SQL,微服务架构,Linux,消息队列,JavaScript,中级软件工程师,容器技术"
223,互联网/AI,后端开发,Node.js,英语粤语Node.js 开发工程师,广州·天河区·珠江新城,德勤,"Node.js开发经验,Node.js,后端"
224,互联网/AI,后端开发,Node.js,NodeJS 开发工程师,广州·天河区·元岗,友品,"HTML,CSS,Shell,Linux"
225,互联网/AI,后端开发,Node.js,Node.js,广州·海珠区·新港西路沿线,玩而思,"Javascript,Node.js"
226,互联网/AI,后端开发,Node.js,全栈工程师,广州·番禺区·钟村,协同电子,"后端开发,JavaScript,PHP,node.js,全栈"
227,互联网/AI,后端开发,Node.js,nodejs中高（粤语流利）,广州·海珠区·琶洲,慧博云通,"后端,全栈,Node.js,Java,MySQL/Redis/MongoDB,计算机/软件工程相关专业,Node.js开发经验,大数据处理开发经验,粤语流利,会Java加分,有良好的沟通能力"
228,互联网/AI,后端开发,Node.js,系统架构师,广州·南沙区·金洲,杰城商务,"Java,数据结构,容器技术,架构师,Node.js"
229,互联网/AI,后端开发,Node.js,Solidity合约开发工程师,广州·白云区·黄边,中科云,TypeScript
230,互联网/AI,后端开发,Node.js,nodejs开发工程师,广州·海珠区·昌岗,深圳祥和,Node.js
231,互联网/AI,后端开发,Node.js,Node.js,广州·黄埔区·大沙,励控电子,"后端,Node.js,JavaScript/TypeScript,MySQL/Redis/MongoDB,计算机/软件工程相关专业,Node.js开发经验,前端开发经验"
232,互联网/AI,后端开发,Node.js,后端开发工程师,广州·黄埔区·文冲,立链,"Linux,全栈,Node.js"
233,互联网/AI,后端开发,Node.js,Node.js开发工程师,广州·越秀区·东风东,雅达智能,"全栈,Node.js,Javascript"
234,互联网/AI,后端开发,Node.js,nodejs高级工程师,广州·黄埔区·科学城,呈报站,"Node.js,Express/Koa"
235,互联网/AI,后端开发,Node.js,系统开发总监/经理,广州·花都区·铁路西,风神集团,"Node.js,Node.js开发经验"
236,互联网/AI,后端开发,Node.js,Node.js后端开发工程师,广州,广州圣杰信息科技,"JavaScript/TypeScript,Node.js开发经验,全栈,Node.js,后端,Express/Koa"
237,互联网/AI,后端开发,Node.js,nodejs后端开发,广州·天河区·棠下,功世科技,"后端,Node.js"
238,互联网/AI,后端开发,Node.js,Nodejs开发工程师,广州·海珠区·昌岗,腾跃发展,"Node.js,后端开发,Javascript"
239,互联网/AI,后端开发,Node.js,node.js开发工程师,广州·番禺区·市桥,扬盛科技,"后端,全栈,Node.js,Node.js开发经验"
240,互联网/AI,后端开发,Hadoop,云平台和App软件开发工程师,广州·黄埔区·科学城,广州普瑞电力,Python
241,互联网/AI,后端开发,Hadoop,大数据开发工程师,广州,日立楼宇,"Spark,MapReduce,大数据,人工智能,计算机软件"
242,互联网/AI,后端开发,Hadoop,大数据平台开发工程师,广州·天河区·天园,沃思科技,"Java,Hive,Flink,计算机相关专业,大数据开发经验,大数据架构设计经验,英语四级,Ambari,Atlas"
243,互联网/AI,后端开发,Hadoop,大数据开发工程师,广州·海珠区·滨江路沿线,新德汇,"Java,Linux,Hadoop"
244,互联网/AI,后端开发,Hadoop,大数据开发工程师,广州·天河区·天河公园,辰智信息,"Spark,Kafka,HDFS,Flume,MySQL,Java,SQL,Python"
245,互联网/AI,后端开发,Hadoop,Hadoop,广州·番禺区·大学城,DataHub,"后端开发,Hadoop,python爬虫"
246,互联网/AI,后端开发,Hadoop,大数据开发工程师（东莞/深圳）,广州·越秀区·建设路,华为,"Spark,Scala,计算机相关专业,大数据开发经验,大数据架构设计经验"
247,互联网/AI,后端开发,Hadoop,Hadoop（远程居家办公或者兼职）,广州·天河区·车陂,战歌科技,"Java,计算机相关专业,大数据开发经验,大数据架构设计经验"
248,互联网/AI,后端开发,Hadoop,大数据后端开发,广州·天河区·石牌,数字马力,"Spark,Kafka,HDFS,MapReduce,Flume,Hbase,Flink,Yarn"
249,互联网/AI,后端开发,Hadoop,大数据开发工程师,广州,勤思科技,"Spark,Scala,Impala,Hbase,Python,Java"
250,互联网/AI,后端开发,Hadoop,大数据开发实习生,广州·番禺区·大学城,广州歌莫信息技术...,"Spark,Scala,Kafka,计算机相关专业,大数据开发经验,大数据架构设计经验"
251,互联网/AI,后端开发,Hadoop,大数据开发工程师,广州,信必优Symbio,"Scala,Spark,Java,计算机相关专业,大数据开发经验,数仓建设经验,云平台/云数据,外企/英语流利/海外,Linux/Bash/Shell"
252,互联网/AI,后端开发,Hadoop,大数据运维,广州·海珠区·琶洲,众宝联合,"Shell,Hive,Kafka,大数据开发经验,大数据架构设计经验,Linux,CDH,HDP,Tez"
253,互联网/AI,后端开发,Hadoop,大数据开发-金融驻场项目-广州,广州·天河区·岗顶,至恒融兴,"Hive,Hbase,大数据开发经验,ETL开发经验,反洗钱,监管报送业务,python"
254,互联网/AI,后端开发,Hadoop,高级大数据开发工程师（银行/数据治理）,广州·越秀区·华乐,同盾科技,"Spark,Java,Flink,大数据开发经验,数据治理,数据平台"
255,互联网/AI,后端开发,Hadoop,大数据开发工程师,广州·白云区·机场路,一科智能,"Java,SQL,Oracle,MySQL,Spark,Hbase,Sqoop"
256,互联网/AI,后端开发,Hadoop,Hadoop大数据工程师,广州·天河区·天河公园,辰智信息,"Python,SQL,Java,SQL Server"
257,互联网/AI,后端开发,Hadoop,大数据开发工程师,广州·白云区·罗冲围,华为,"Hive,Spark,Flink"
258,互联网/AI,后端开发,语音/视频/图形开发,游戏自研引擎开发,广州·天河区·车陂,金山西山居,"图形开发/渲染,C++,计算机图形学,OpenGL,Vulkan,图形开发经验,游戏开发经验,游戏开发,引擎开发,自研引擎"
259,互联网/AI,后端开发,语音/视频/图形开发,播放器研发工程师,广州·天河区·岗顶,广州又一城网络科技,"Java,分布式技术"
260,互联网/AI,后端开发,语音/视频/图形开发,游戏引擎开发专家,广州·天河区·龙洞,瓴焕猎头,"引擎,图形算法,U3D"
261,互联网/AI,后端开发,语音/视频/图形开发,高级流媒体开发工程师,广州·白云区·嘉禾,圳优物联,"C++,流媒体传输协议,音视频/流媒体开发"
262,互联网/AI,后端开发,语音/视频/图形开发,3D编辑器研发工程师,广州·海珠区·琶洲,字节跳动,"图形开发/渲染,C++,JavaScript,计算机图形学,OpenGL"
263,互联网/AI,后端开发,语音/视频/图形开发,嵌入式开发工程师（兼职）,广州,无限创科,"音视频开发经验,C++,音视频编解码,流媒体传输协议,FFmpeg,音视频/流媒体开发"
264,互联网/AI,后端开发,语音/视频/图形开发,语音/视频/图形开发,广州·海珠区·东晓,南昌润农贸易有限公司,视频
265,互联网/AI,后端开发,语音/视频/图形开发,音视频开发工程师（降噪方向）,广州·黄埔区,多益网络,"音视频/流媒体开发,不限,C++,音视频编解码,WebRTC,音视频开发经验,音频降噪"
266,互联网/AI,后端开发,语音/视频/图形开发,技术总监,广州·番禺区·大学城,柯斐缇,音视频编解码
267,互联网/AI,后端开发,语音/视频/图形开发,音视频SDK开发工程师,广州·黄埔区·科学城,迈聆信息科技,"C/C++,视频,Java,Linux,跨平台音视频SDK"
268,互联网/AI,后端开发,语音/视频/图形开发,ISP图像调试工程师,广州·黄埔区·科学城,cvte,"ISP图像调试,直播/视频会议项目经验,视频,图像处理相关专业,ISP图像tunning,图形开发经验"
269,互联网/AI,后端开发,语音/视频/图形开发,程序（U3D、UE4、引擎） - 合作产品部,广州·黄埔区·高唐,网易,"C++,C语言,视觉图像算法,算法设计"
270,互联网/AI,后端开发,语音/视频/图形开发,图形引擎开发组长,广州·天河区·天河公园,桐夏,"图形,C/C++"
271,互联网/AI,后端开发,语音/视频/图形开发,特效抖音业务开发工程师,广州·海珠区·琶洲,今日头条,"图形开发/渲染,C++,Metal,DirectX,OpenGL,直播/视频会议经验,图形开发经验,游戏开发经验"
272,互联网/AI,后端开发,语音/视频/图形开发,资深视频算法工程师,广州·天河区·天河北,广州趣夏科技有限公司,"AIGC,视频算法"
273,互联网/AI,后端开发,语音/视频/图形开发,视频编解码研发工程师,广州·天河区·小新塘,网易广州,"音频,视频,C/C++"
274,互联网/AI,后端开发,语音/视频/图形开发,特效SDK工程师-编辑方向（广州）,广州·海珠区·琶洲,随训通电子,"图形,流媒体,视频,C/C++,计算机/软件工程相关专业,图形开发经验"
275,互联网/AI,后端开发,语音/视频/图形开发,软件工程师,广州·黄埔区·中心城,景颐光电,"图形图像处理,视觉图像算法,C++/C#编程,OpenCV,3D算法"
276,互联网/AI,后端开发,语音/视频/图形开发,音视频开发工程师,广州·黄埔区·东圃,数元科技,"音视频/流媒体开发,图形开发/渲染,不限,C++,WebRTC,WebGL,音视频开发经验,团队管理经验,语音/视频/图形开发"
277,互联网/AI,后端开发,语音/视频/图形开发,客户端研发工程师-剪映-醒图,广州·海珠区·琶洲,北京字节跳动,"音频,视频,Java"
278,互联网/AI,后端开发,语音/视频/图形开发,OpenGL工程师,广州·天河区·棠下,沙盒网络,"C++,视觉图像算法,人工智能,游戏"
279,互联网/AI,后端开发,语音/视频/图形开发,初级嵌入式软件工程师,广州·番禺区·大石,巨龙创视,"音频,视频,图形,C/C++,Python"
280,互联网/AI,后端开发,语音/视频/图形开发,音视频通讯客户端开发工程师,广州·天河区·车陂,小度,"音视频编解码,流媒体技术,C++,音视频开发,智能硬件,FFmpeg,音频,图形图像处理"
281,互联网/AI,后端开发,语音/视频/图形开发,opengl开发工程师,广州·海珠区·江南大道,伊辰宇科技,"C/C++,OpenGL/GLSL,计算机/软件工程相关专业,图像处理相关专业,OpenGL"
282,互联网/AI,后端开发,语音/视频/图形开发,C++开发工程师（音视频）-广州,广州·天河区·棠下,佰锐科技,"C++,音视频编解码,封装格式,FFmpeg,流媒体技术,音视频开发,webrtc"
